Nombre,Género,Fecha_Nacimiento,Altura,Peso,Profesión,Ciudad,Estado_Civil,Salario,Nivel_Educación,Cantidad_Hijos,Hora_Entrada,Hora_Salida,Tipo_Contrato
Felipe,F,1962-10-10,1.73,107.5,Community Outreach Specialist,Santa Marta,Soltero,3546150,Técnico,1,9:01 AM,6:54 PM,Indefinido
Thiago,F,1952-03-04,1.82,41.3,Senior Financial Analyst,Ocaña,Soltero,2165439,Técnico,2,7:57 AM,9:06 PM,Indefinido
Juliana,M,1988-11-28,1.88,67.8,Nurse Practicioner,Sogamoso,Casada,5126444,Posgrado,3,6:00 AM,8:37 PM,Término Fijo
Luis,M,1983-10-18,1.88,75.5,Marketing Assistant,Valledupar,Casada,4365080,Posgrado,5,9:28 AM,9:11 PM,Indefinido
Lucas,M,1980-07-09,1.87,77.2,Systems Administrator IV,Floridablanca,Casada,1894430,Bachillerato,6,7:56 AM,8:41 PM,Indefinido
Sebastián,F,1956-02-17,1.9,107.6,Account Representative III,Sincelejo,Casada,4881623,Bachillerato,6,8:44 AM,9:41 PM,Indefinido
Lucas,F,1990-03-29,1.52,47.9,VP Quality Control,Envigado,Casada,1309038,Posgrado,0,8:11 AM,8:42 PM,Indefinido
Mateo,M,1997-06-02,1.64,106.3,Software Engineer III,Pasto,Soltero,5235266,Posgrado,7,8:56 AM,9:22 PM,Término Fijo
Martina,F,1970-08-18,1.57,69.1,Legal Assistant,Itagüí,Casada,1913634,Bachillerato,0,8:10 AM,10:05 PM,Término Fijo
Mariana,F,1980-03-30,1.58,52.5,Dental Hygienist,Palmira,Casada,3116374,Bachillerato,8,6:46 AM,11:50 PM,Término Fijo
Felipe,M,1964-07-31,1.71,61.1,Geological Engineer,Yopal,Casada,4749857,Posgrado,3,8:06 AM,9:21 PM,Término Fijo
Diego,M,1967-09-12,1.84,61.4,Database Administrator III,Bogotá,Soltero,1706013,Bachillerato,4,7:18 AM,9:25 PM,Término Fijo
Felipe,F,1992-02-08,1.63,61.4,Executive Secretary,Villavicencio,Divorciado,5925300,Técnico,1,8:39 AM,9:59 PM,Indefinido
Bruno,M,1948-08-16,1.81,55.0,Nurse,Barranquilla,Soltero,1072783,Posgrado,6,6:10 AM,7:55 PM,Término Fijo
Lucas,F,1999-12-01,1.52,27.7,Physical Therapy Assistant,Itagüí,Soltero,2163012,Posgrado,7,5:12 AM,6:33 PM,Término Fijo
Gabriela,M,1962-03-16,1.63,97.0,Software Consultant,Sincelejo,Casada,5026452,Universitario,5,9:28 AM,10:37 PM,Indefinido
Laura,F,1991-09-30,1.74,46.8,Dental Hygienist,Fusagasugá,Divorciado,4441269,Universitario,2,9:03 AM,10:16 PM,Término Fijo
Laura,M,1972-12-04,1.73,79.1,Senior Quality Engineer,Cúcuta,Divorciado,3351342,Universitario,7,5:55 AM,8:13 PM,Indefinido
Antonella,M,1978-08-05,1.5,32.3,Pharmacist,Riohacha,Soltero,4846612,Universitario,0,5:41 AM,10:34 PM,Indefinido
Bruno,F,1982-01-07,1.89,81.4,Assistant Manager,Barrancabermeja,Casada,3025593,Bachillerato,7,7:38 AM,7:20 PM,Término Fijo
Camila,F,1981-12-19,1.52,97.6,Administrative Officer,Girón,Casada,2127335,Bachillerato,0,5:01 AM,10:00 PM,Término Fijo
Lucas,M,1985-10-23,1.46,101.5,Nuclear Power Engineer,Villavicencio,Casada,5126385,Universitario,6,8:52 AM,9:11 PM,Término Fijo
Emanuel,F,1993-07-05,1.81,87.1,Senior Editor,Itagüí,Soltero,5746064,Posgrado,6,6:06 AM,6:52 PM,Término Fijo
Luis,F,1977-08-23,1.74,47.2,Design Engineer,Barrancabermeja,Casada,3673825,Bachillerato,6,8:20 AM,8:30 PM,Indefinido
Lucas,F,1991-08-21,1.57,85.8,Actuary,Cartago,Casada,4276846,Universitario,2,8:03 AM,8:34 PM,Indefinido
Victoria,M,1979-11-05,1.59,101.8,Nuclear Power Engineer,Popayán,Casada,3317011,Universitario,4,8:08 AM,10:54 PM,Indefinido
Laura,F,1976-01-25,1.49,100.6,Graphic Designer,Zipaquirá,Divorciado,1898689,Técnico,1,6:55 AM,11:50 PM,Indefinido
Sebastián,F,1961-11-29,1.88,65.1,VP Accounting,Soacha,Divorciado,3355935,Técnico,1,5:37 AM,6:16 PM,Término Fijo
Valentina,F,1948-12-17,1.48,91.2,Teacher,Bogotá,Divorciado,5797329,Bachillerato,1,8:50 AM,11:22 PM,Término Fijo
Antonella,F,1983-02-13,1.56,65.7,Assistant Manager,Arauca,Divorciado,4685947,Técnico,3,5:52 AM,10:21 PM,Término Fijo
Juliana,M,1989-03-05,1.7,37.2,Legal Assistant,Quibdó,Soltero,3484450,Universitario,1,8:44 AM,6:38 PM,Indefinido
Juan,F,1968-05-17,1.67,67.0,Director of Sales,Pereira,Casada,3226957,Bachillerato,3,5:09 AM,11:48 PM,Indefinido
Martina,F,1985-05-26,1.53,50.1,Biostatistician III,Medellín,Soltero,5684088,Posgrado,2,5:52 AM,7:19 PM,Indefinido
Isabella,F,1957-10-14,1.86,35.4,Research Associate,Riohacha,Casada,2718076,Bachillerato,4,9:35 AM,9:19 PM,Indefinido
Sebastián,F,1951-04-19,1.53,69.9,VP Marketing,Villavicencio,Divorciado,4703667,Universitario,6,5:22 AM,6:26 PM,Término Fijo
Diego,F,1982-12-08,1.89,83.5,Internal Auditor,Zipaquirá,Soltero,5968182,Bachillerato,3,5:46 AM,11:36 PM,Indefinido
Antonella,F,1956-03-05,1.76,102.5,Tax Accountant,Facatativá,Casada,2568445,Técnico,8,8:21 AM,10:38 PM,Indefinido
Mateo,F,1953-10-12,1.59,95.7,Recruiting Manager,Barranquilla,Divorciado,4078736,Técnico,7,6:32 AM,8:08 PM,Indefinido
Lucas,F,1957-02-25,1.59,29.9,Mechanical Systems Engineer,Tumaco,Soltero,1550534,Posgrado,5,8:39 AM,8:49 PM,Indefinido
Luis,M,1998-03-01,1.6,34.9,Executive Secretary,Girón,Casada,4368560,Técnico,1,9:24 AM,9:49 PM,Indefinido
Matías,F,1953-08-12,1.83,90.9,Director of Sales,Palmira,Divorciado,3095012,Universitario,7,7:15 AM,8:03 PM,Indefinido
Victoria,F,1995-03-29,1.45,67.7,Senior Editor,Floridablanca,Casada,4425782,Posgrado,5,6:03 AM,7:48 PM,Término Fijo
Gabriel,F,1993-09-18,1.49,106.3,Project Manager,Facatativá,Soltero,2174840,Universitario,5,6:47 AM,10:04 PM,Término Fijo
Juan,F,1994-02-06,1.44,102.5,Help Desk Operator,Soacha,Casada,3022304,Universitario,2,6:44 AM,9:20 PM,Término Fijo
Isabella,F,1993-03-22,1.88,25.7,Technical Writer,Soledad,Casada,2873574,Técnico,3,7:36 AM,6:13 PM,Indefinido
Victoria,F,1956-12-04,1.53,68.6,Information Systems Manager,Santa Marta,Soltero,5978654,Bachillerato,5,5:09 AM,7:33 PM,Término Fijo
Joaquín,M,1953-06-25,1.68,33.0,Web Designer III,Pasto,Soltero,4744809,Técnico,1,8:47 AM,11:39 PM,Término Fijo
Isabella,F,1958-10-30,1.5,28.6,Clinical Specialist,Floridablanca,Soltero,1278880,Posgrado,2,7:50 AM,8:36 PM,Término Fijo
Juan,F,1952-11-12,1.52,46.9,Sales Associate,Cartagena,Casada,4985512,Técnico,0,6:45 AM,7:22 PM,Término Fijo
Martina,F,1968-01-22,1.67,86.9,Nuclear Power Engineer,Pereira,Casada,3175986,Bachillerato,1,8:32 AM,8:50 PM,Indefinido
Bruno,F,1996-12-11,1.49,66.3,Senior Sales Associate,Magangué,Soltero,2117413,Posgrado,5,7:30 AM,10:27 PM,Indefinido
Felipe,F,1961-02-21,1.9,104.1,Marketing Assistant,Yopal,Casada,4622485,Bachillerato,2,5:19 AM,5:52 PM,Término Fijo
Pedro,M,1978-01-08,1.88,78.6,Community Outreach Specialist,Dosquebradas,Divorciado,4908030,Bachillerato,2,9:49 AM,8:48 PM,Término Fijo
Gabriela,M,1989-05-13,1.51,84.8,Software Engineer I,Villavicencio,Divorciado,4187053,Universitario,3,7:25 AM,8:33 PM,Indefinido
Pedro,M,1980-12-13,1.78,97.4,Tax Accountant,Soledad,Casada,4061349,Universitario,7,5:53 AM,8:13 PM,Indefinido
Camila,F,1997-09-03,1.72,29.5,Account Coordinator,Magangué,Casada,2402685,Técnico,3,7:03 AM,11:50 PM,Indefinido
Joaquín,M,1987-05-05,1.55,98.3,Human Resources Assistant II,Ibagué,Divorciado,4157288,Bachillerato,1,6:15 AM,5:53 PM,Término Fijo
Valentina,M,1976-11-27,1.72,62.3,Help Desk Operator,Tumaco,Casada,4295427,Universitario,8,8:18 AM,5:54 PM,Indefinido
Mateo,F,1962-03-30,1.54,25.6,Librarian,Zipaquirá,Casada,2069534,Técnico,2,6:39 AM,8:16 PM,Indefinido
Gabriel,M,1959-01-07,1.63,61.2,Systems Administrator II,Palmira,Soltero,5576489,Técnico,8,6:45 AM,6:21 PM,Indefinido
Martina,F,1979-11-14,1.74,85.8,Desktop Support Technician,Quibdó,Divorciado,2585870,Bachillerato,4,8:55 AM,6:06 PM,Indefinido
Emanuel,M,1951-04-12,1.72,55.0,Staff Accountant IV,Cartagena,Soltero,1780456,Bachillerato,5,9:04 AM,6:05 PM,Término Fijo
Camila,M,1986-05-30,1.57,108.8,Research Associate,Cali,Casada,5638863,Universitario,5,5:18 AM,5:57 PM,Indefinido
Victoria,M,1980-12-30,1.43,60.3,Budget/Accounting Analyst III,Tumaco,Casada,3662924,Bachillerato,6,5:49 AM,8:09 PM,Indefinido
Antonella,F,1993-11-30,1.44,77.9,Systems Administrator IV,Girón,Soltero,4436920,Universitario,1,7:31 AM,7:27 PM,Término Fijo
Matías,F,1966-08-03,1.83,89.7,Research Nurse,Magangué,Casada,5046834,Bachillerato,4,9:41 AM,7:53 PM,Término Fijo
Valeria,F,1992-12-19,1.88,61.4,Office Assistant III,Cartagena,Divorciado,5272692,Posgrado,7,5:34 AM,5:59 PM,Término Fijo
Mateo,M,1972-01-05,1.81,41.0,Web Designer III,Armenia,Divorciado,3294101,Bachillerato,4,6:56 AM,9:56 PM,Indefinido
Matías,M,1990-09-03,1.8,101.9,Budget/Accounting Analyst II,Girón,Casada,4616797,Bachillerato,4,8:03 AM,8:00 PM,Indefinido
Gabriela,M,1977-02-17,1.61,86.7,Internal Auditor,Soledad,Divorciado,2914851,Bachillerato,3,6:05 AM,5:06 PM,Término Fijo
Valentina,M,1960-06-20,1.72,51.0,Staff Accountant II,Soacha,Casada,3205604,Universitario,0,8:29 AM,9:05 PM,Indefinido
Sofia,M,1993-12-29,1.46,55.7,Geological Engineer,Barrancabermeja,Soltero,3157490,Bachillerato,8,5:11 AM,9:39 PM,Indefinido
Felipe,M,1996-01-04,1.78,101.7,Legal Assistant,Buenaventura,Soltero,1873872,Universitario,8,6:01 AM,8:12 PM,Indefinido
Valeria,M,1961-10-10,1.88,81.3,Marketing Assistant,Neiva,Casada,5827755,Bachillerato,1,5:44 AM,11:55 PM,Indefinido
Gabriela,F,1975-04-08,1.81,32.2,Structural Engineer,Bucaramanga,Divorciado,1454022,Universitario,5,7:30 AM,8:35 PM,Indefinido
Antonella,F,1964-02-13,1.49,32.0,Budget/Accounting Analyst II,Facatativá,Divorciado,2222086,Bachillerato,5,9:57 AM,5:24 PM,Indefinido
Gabriela,M,1970-11-12,1.72,27.4,Chemical Engineer,Cartago,Casada,4357139,Técnico,3,5:51 AM,9:53 PM,Indefinido
Isabella,M,1962-02-19,1.48,74.5,Occupational Therapist,Yopal,Soltero,3553721,Técnico,6,6:29 AM,11:44 PM,Término Fijo
Mateo,F,1970-01-22,1.89,96.0,Database Administrator II,Neiva,Divorciado,2868064,Posgrado,0,9:48 AM,5:24 PM,Término Fijo
Valentina,F,1974-03-29,1.52,32.8,Professor,Villavicencio,Soltero,4731624,Técnico,6,5:19 AM,8:41 PM,Indefinido
Thiago,F,1974-08-02,1.5,93.0,Occupational Therapist,Neiva,Soltero,4770790,Universitario,7,5:44 AM,5:12 PM,Término Fijo
Juliana,M,1986-11-19,1.77,98.4,Systems Administrator II,Riohacha,Divorciado,1468293,Bachillerato,8,9:08 AM,6:08 PM,Indefinido
Valentina,M,1957-09-16,1.82,26.9,Software Test Engineer I,Floridablanca,Divorciado,2744513,Técnico,0,7:56 AM,7:43 PM,Término Fijo
Isabella,F,1948-12-16,1.58,42.3,Assistant Media Planner,Cali,Soltero,2389207,Técnico,2,5:01 AM,10:28 PM,Indefinido
Sebastián,M,1990-01-20,1.86,49.0,Senior Quality Engineer,Tunja,Soltero,2280394,Técnico,8,7:52 AM,10:53 PM,Indefinido
Antonella,F,1972-12-17,1.58,33.7,Product Engineer,Chía,Casada,3449035,Posgrado,3,5:43 AM,5:49 PM,Término Fijo
Sebastián,M,1993-12-02,1.52,44.7,Registered Nurse,Manizales,Casada,2217198,Posgrado,8,8:07 AM,11:05 PM,Término Fijo
Pedro,F,1994-11-27,1.62,72.5,Software Consultant,Riohacha,Divorciado,4081329,Técnico,6,5:53 AM,11:58 PM,Término Fijo
Felipe,F,1957-10-10,1.49,107.2,Structural Analysis Engineer,Sincelejo,Divorciado,4662920,Posgrado,3,6:35 AM,5:28 PM,Indefinido
Thiago,F,2000-01-30,1.82,101.4,Structural Engineer,Montería,Divorciado,4449238,Universitario,3,6:11 AM,5:00 PM,Indefinido
Laura,M,1988-11-29,1.69,35.1,Physical Therapy Assistant,Pereira,Soltero,2731488,Bachillerato,0,6:06 AM,10:48 PM,Indefinido
Victoria,F,1974-03-09,1.55,83.6,Geologist III,Tumaco,Casada,3986125,Técnico,4,7:51 AM,8:12 PM,Término Fijo
Santiago,F,1967-11-10,1.47,72.8,Social Worker,Cúcuta,Casada,4058961,Bachillerato,2,8:18 AM,11:17 PM,Indefinido
Matías,F,1950-09-21,1.47,27.5,Executive Secretary,Girón,Divorciado,3988322,Técnico,5,7:06 AM,8:28 PM,Indefinido
María,F,2000-07-01,1.8,68.5,Safety Technician IV,Manizales,Divorciado,3433133,Universitario,5,5:40 AM,10:32 PM,Término Fijo
Juliana,M,1976-05-20,1.64,34.3,Software Consultant,Manizales,Soltero,5365466,Universitario,8,7:45 AM,5:53 PM,Indefinido
Gabriela,M,1984-07-30,1.81,60.3,Electrical Engineer,Palmira,Casada,4551759,Bachillerato,4,5:10 AM,5:25 PM,Indefinido
Martina,F,1953-04-06,1.77,31.7,VP Sales,Quibdó,Soltero,2342776,Posgrado,1,9:13 AM,7:59 PM,Indefinido
Gabriel,M,1976-04-13,1.83,97.2,Financial Advisor,Riohacha,Casada,4672829,Bachillerato,4,7:02 AM,10:59 PM,Indefinido
Juliana,F,1982-07-31,1.61,98.0,Structural Analysis Engineer,Girón,Soltero,2055415,Técnico,8,6:42 AM,9:39 PM,Término Fijo
Emanuel,M,1956-04-09,1.62,82.9,Structural Engineer,Facatativá,Soltero,4812053,Universitario,7,7:57 AM,6:54 PM,Término Fijo
Gabriel,F,2000-11-13,1.48,64.8,Marketing Assistant,Cartago,Soltero,5761119,Bachillerato,4,6:48 AM,11:49 PM,Indefinido
María,M,1998-01-20,1.68,36.4,Speech Pathologist,Facatativá,Divorciado,1319951,Universitario,4,5:06 AM,10:54 PM,Indefinido
Santiago,F,1950-08-04,1.76,102.2,Cost Accountant,Magangué,Divorciado,5748515,Bachillerato,6,8:28 AM,9:03 PM,Indefinido
Lucas,M,1969-05-28,1.78,26.1,Compensation Analyst,Itagüí,Divorciado,3585130,Universitario,1,7:47 AM,10:45 PM,Indefinido
Pedro,M,1984-03-31,1.77,70.5,Graphic Designer,Bucaramanga,Soltero,3887340,Bachillerato,4,9:40 AM,6:52 PM,Término Fijo
Bruno,M,1991-04-23,1.88,27.2,Community Outreach Specialist,Envigado,Divorciado,3819574,Bachillerato,8,7:22 AM,11:12 PM,Término Fijo
Pedro,F,1955-05-13,1.81,87.0,Electrical Engineer,Bucaramanga,Casada,4285659,Técnico,6,7:26 AM,5:52 PM,Término Fijo
Diego,F,1995-07-27,1.5,108.6,Information Systems Manager,Sogamoso,Casada,3166143,Universitario,0,7:27 AM,5:06 PM,Indefinido
Ana,F,1949-08-13,1.66,78.4,Director of Sales,Facatativá,Divorciado,4289253,Bachillerato,6,9:21 AM,10:44 PM,Indefinido
Bruno,F,1960-05-10,1.69,90.2,Senior Sales Associate,Soacha,Divorciado,2921864,Universitario,4,6:21 AM,11:54 PM,Indefinido
Sebastián,M,1982-07-20,1.77,104.2,Senior Sales Associate,Tumaco,Divorciado,3315459,Técnico,3,6:42 AM,8:15 PM,Término Fijo
Joaquín,M,1996-01-02,1.53,35.9,Business Systems Development Analyst,Riohacha,Casada,4710709,Posgrado,6,6:55 AM,8:29 PM,Indefinido
Ana,M,1968-11-29,1.44,89.7,Senior Editor,Medellín,Divorciado,2343503,Bachillerato,2,5:15 AM,7:58 PM,Indefinido
Lucas,M,1955-07-10,1.82,27.4,Health Coach II,Valledupar,Divorciado,2066895,Posgrado,4,7:08 AM,8:07 PM,Término Fijo
Laura,M,1972-05-26,1.54,85.1,Clinical Specialist,Chía,Divorciado,3755570,Bachillerato,8,8:11 AM,5:42 PM,Indefinido
Victoria,M,1965-07-17,1.52,32.0,Analog Circuit Design manager,Bucaramanga,Divorciado,1816610,Universitario,0,7:03 AM,9:03 PM,Término Fijo
Camila,M,1985-03-21,1.88,77.6,Structural Engineer,Apartadó,Divorciado,4663180,Técnico,0,9:57 AM,7:22 PM,Indefinido
Laura,F,2000-03-06,1.59,85.0,Assistant Professor,Dosquebradas,Casada,3022030,Bachillerato,2,5:32 AM,6:24 PM,Indefinido
Laura,F,1978-03-29,1.76,44.7,Recruiting Manager,Palmira,Casada,5252283,Posgrado,3,5:49 AM,6:13 PM,Indefinido
María,M,1992-04-10,1.48,58.7,Information Systems Manager,Itagüí,Divorciado,4467034,Universitario,0,9:42 AM,11:02 PM,Indefinido
Sebastián,F,1993-03-02,1.5,81.7,Clinical Specialist,Cúcuta,Casada,3715767,Bachillerato,5,7:28 AM,11:58 PM,Indefinido
Gabriela,F,1980-01-25,1.83,67.4,Nurse,Chía,Soltero,2472188,Universitario,6,5:04 AM,10:35 PM,Término Fijo
Santiago,F,1991-07-25,1.77,91.7,Software Test Engineer III,Facatativá,Divorciado,2110550,Posgrado,7,9:54 AM,8:29 PM,Término Fijo
Antonella,F,1992-01-05,1.75,34.1,Account Executive,Buenaventura,Casada,3187245,Posgrado,3,5:20 AM,6:12 PM,Indefinido
Joaquín,M,1951-10-13,1.75,81.4,Financial Advisor,Zipaquirá,Divorciado,1366379,Bachillerato,7,5:08 AM,9:09 PM,Indefinido
Gabriel,M,1964-10-16,1.41,46.9,Biostatistician II,Magangué,Casada,5525485,Bachillerato,6,6:30 AM,8:12 PM,Indefinido
Camila,F,1989-06-30,1.63,74.2,VP Product Management,Girardot,Casada,4355106,Universitario,5,9:46 AM,8:20 PM,Término Fijo
Luis,M,1990-04-13,1.52,82.4,Structural Analysis Engineer,Ocaña,Casada,3319354,Bachillerato,7,5:51 AM,8:56 PM,Término Fijo
Juan,M,1962-03-11,1.43,54.6,Senior Editor,Magangué,Soltero,4440552,Posgrado,8,5:31 AM,9:08 PM,Indefinido
Laura,M,1983-12-04,1.62,42.1,Associate Professor,Ibagué,Soltero,5034886,Posgrado,7,7:06 AM,6:10 PM,Indefinido
Pedro,M,1994-04-06,1.67,98.7,Occupational Therapist,Chía,Divorciado,2942897,Técnico,4,5:19 AM,5:43 PM,Indefinido
Sofia,M,1983-06-20,1.44,102.1,Internal Auditor,Itagüí,Casada,4911569,Posgrado,3,6:32 AM,9:16 PM,Término Fijo
María,M,1959-09-19,1.45,72.8,Systems Administrator I,Valledupar,Casada,1529019,Posgrado,3,9:03 AM,7:37 PM,Término Fijo
Isabella,F,1996-05-30,1.53,102.1,Director of Sales,Valledupar,Casada,4954092,Universitario,7,8:54 AM,8:24 PM,Indefinido
Gabriel,M,1979-01-22,1.81,30.3,Professor,Sincelejo,Divorciado,5616373,Técnico,2,8:27 AM,9:14 PM,Término Fijo
Thiago,M,1963-05-02,1.86,40.7,Research Associate,Popayán,Divorciado,5018681,Bachillerato,4,9:32 AM,9:13 PM,Indefinido
Martina,F,1961-10-09,1.53,96.4,Database Administrator I,Maicao,Divorciado,3591554,Posgrado,5,7:22 AM,9:11 PM,Término Fijo
Juliana,M,1995-01-20,1.8,98.6,Assistant Professor,Palmira,Soltero,5939466,Posgrado,7,6:37 AM,9:12 PM,Término Fijo
Joaquín,F,1978-05-29,1.44,35.4,Business Systems Development Analyst,Villavicencio,Casada,4542652,Bachillerato,3,5:06 AM,8:47 PM,Término Fijo
Sebastián,M,1962-09-19,1.55,26.2,Health Coach III,Bogotá,Soltero,1378064,Universitario,8,6:48 AM,9:53 PM,Término Fijo
Valeria,F,1976-01-01,1.47,51.6,Assistant Professor,Riohacha,Soltero,4000188,Universitario,7,8:06 AM,6:30 PM,Indefinido
Gabriela,F,1986-04-26,1.69,90.0,Cost Accountant,Tunja,Casada,5350748,Universitario,4,6:40 AM,10:13 PM,Término Fijo
Emanuel,M,1958-06-27,1.71,95.8,Clinical Specialist,Apartadó,Soltero,2345726,Bachillerato,8,8:04 AM,9:43 PM,Indefinido
María,F,1986-06-24,1.42,29.8,Research Assistant I,Villavicencio,Divorciado,4100408,Bachillerato,5,9:40 AM,9:52 PM,Indefinido
Ana,M,1996-06-04,1.53,26.0,Actuary,Pasto,Divorciado,3630554,Universitario,6,6:22 AM,10:03 PM,Indefinido
Bruno,F,1948-07-11,1.41,28.7,Marketing Manager,Fusagasugá,Soltero,4004228,Posgrado,7,7:58 AM,9:05 PM,Término Fijo
Santiago,F,1951-01-21,1.63,70.5,Analog Circuit Design manager,Armenia,Soltero,5577541,Posgrado,5,6:22 AM,11:12 PM,Indefinido
Valentina,M,1983-03-20,1.68,56.2,Office Assistant IV,Sincelejo,Soltero,2261602,Bachillerato,8,7:11 AM,8:49 PM,Indefinido
Bruno,M,1993-08-01,1.85,25.9,Administrative Officer,Envigado,Soltero,5523610,Posgrado,8,6:39 AM,9:56 PM,Término Fijo
Ana,M,1997-05-10,1.42,45.1,Biostatistician II,Soacha,Divorciado,2912558,Posgrado,1,7:00 AM,9:38 PM,Término Fijo
Pedro,M,2000-08-04,1.54,39.1,Occupational Therapist,Chía,Divorciado,5229214,Posgrado,8,9:02 AM,8:49 PM,Término Fijo
Antonella,M,1996-02-25,1.46,57.5,Financial Analyst,Riohacha,Divorciado,1605173,Posgrado,1,7:59 AM,11:10 PM,Término Fijo
Luis,F,1975-07-29,1.56,100.3,Geological Engineer,Manizales,Casada,3982329,Posgrado,4,7:16 AM,8:30 PM,Indefinido
Victoria,F,1961-09-23,1.85,82.4,Librarian,Dosquebradas,Divorciado,2727158,Universitario,1,5:53 AM,11:56 PM,Término Fijo
Laura,M,1981-01-21,1.6,58.0,Legal Assistant,Pasto,Soltero,5573984,Técnico,5,6:19 AM,9:15 PM,Indefinido
Juan,F,1951-11-19,1.79,59.8,Media Manager I,Pasto,Divorciado,2016885,Bachillerato,3,6:59 AM,9:55 PM,Término Fijo
Juliana,F,1986-08-24,1.54,52.8,Quality Engineer,Armenia,Divorciado,2542897,Posgrado,4,9:39 AM,11:15 PM,Término Fijo
Juan,F,1951-07-01,1.66,31.1,VP Accounting,Barrancabermeja,Soltero,3477919,Bachillerato,3,9:17 AM,10:18 PM,Término Fijo
Gabriel,F,1969-02-02,1.71,79.9,Financial Advisor,Soledad,Divorciado,1074878,Posgrado,8,9:49 AM,11:08 PM,Indefinido
Gabriela,M,1995-05-07,1.87,95.0,VP Accounting,Tunja,Soltero,3891596,Bachillerato,7,6:51 AM,5:19 PM,Indefinido
Sebastián,M,1999-05-24,1.58,32.0,Programmer Analyst III,Riohacha,Soltero,2550503,Bachillerato,8,8:43 AM,6:36 PM,Término Fijo
Gabriela,M,1988-04-23,1.72,84.5,Help Desk Technician,Tumaco,Divorciado,5785485,Bachillerato,2,8:41 AM,11:27 PM,Término Fijo
Felipe,F,1975-02-01,1.55,98.9,Editor,Santa Marta,Divorciado,2531612,Universitario,5,5:30 AM,10:30 PM,Indefinido
Emanuel,M,1988-07-04,1.56,74.9,Payment Adjustment Coordinator,Florencia,Soltero,1504125,Técnico,4,8:18 AM,7:04 PM,Término Fijo
Santiago,F,1986-01-20,1.42,45.3,Legal Assistant,Sogamoso,Divorciado,4862382,Técnico,8,8:43 AM,9:17 PM,Término Fijo
María,M,1968-04-09,1.54,27.9,Web Developer III,Villavicencio,Casada,2645515,Universitario,5,7:31 AM,11:18 PM,Indefinido
Ana,F,1951-11-12,1.69,108.8,Structural Engineer,Santa Marta,Divorciado,3869264,Técnico,5,6:23 AM,6:24 PM,Término Fijo
Lucas,M,1957-03-27,1.56,105.6,Director of Sales,Ocaña,Casada,3461819,Universitario,2,5:24 AM,5:55 PM,Indefinido
Juan,F,1958-04-28,1.68,29.6,Marketing Manager,Tunja,Divorciado,5460648,Bachillerato,6,7:53 AM,8:23 PM,Indefinido
Juan,F,1957-11-12,1.6,35.5,Senior Financial Analyst,Quibdó,Soltero,3773408,Posgrado,1,7:01 AM,8:39 PM,Término Fijo
Valentina,F,1976-05-29,1.53,93.6,Statistician III,Popayán,Casada,3661115,Posgrado,4,6:36 AM,10:44 PM,Indefinido
Gabriela,F,1992-05-30,1.85,27.9,Cost Accountant,Bucaramanga,Casada,1706725,Técnico,5,9:16 AM,8:50 PM,Término Fijo
Victoria,M,1965-07-14,1.76,42.9,Automation Specialist III,Neiva,Casada,1391979,Bachillerato,1,9:31 AM,11:00 PM,Indefinido
Emanuel,F,1952-01-30,1.48,108.2,Paralegal,Quibdó,Casada,4992437,Bachillerato,6,9:06 AM,10:11 PM,Indefinido
Sebastián,M,1973-11-03,1.74,66.8,Assistant Manager,Villavicencio,Soltero,2936805,Técnico,0,6:36 AM,5:51 PM,Indefinido
Ana,F,1953-09-22,1.63,67.0,Financial Advisor,Facatativá,Divorciado,1002859,Técnico,3,7:21 AM,6:32 PM,Término Fijo
Emanuel,F,1960-03-11,1.77,92.1,Actuary,Buenaventura,Divorciado,5148310,Bachillerato,5,8:58 AM,11:15 PM,Término Fijo
Joaquín,F,1994-11-28,1.69,101.1,VP Accounting,Maicao,Casada,2456533,Posgrado,0,5:56 AM,8:29 PM,Término Fijo
Gabriel,M,1971-07-25,1.5,73.7,Electrical Engineer,Sincelejo,Casada,4868675,Bachillerato,4,7:15 AM,11:46 PM,Término Fijo
Mariana,F,1957-09-19,1.7,57.9,Software Test Engineer I,Chía,Casada,2002104,Técnico,0,8:10 AM,7:20 PM,Indefinido
Sofia,F,1978-01-09,1.7,62.0,Programmer I,Ibagué,Divorciado,2696112,Posgrado,7,8:49 AM,10:21 PM,Término Fijo
Sebastián,F,1978-03-26,1.87,75.6,Statistician III,Florencia,Casada,4969415,Técnico,5,7:22 AM,9:14 PM,Indefinido
Gabriela,F,1961-03-23,1.49,42.9,Project Manager,Soledad,Casada,1424194,Posgrado,7,5:02 AM,7:38 PM,Indefinido
Santiago,F,1951-03-29,1.42,98.9,Staff Scientist,Sogamoso,Casada,4768930,Bachillerato,6,5:43 AM,6:03 PM,Indefinido
Diego,M,1950-08-30,1.61,94.6,Electrical Engineer,Medellín,Divorciado,1184950,Posgrado,0,8:13 AM,8:34 PM,Término Fijo
Felipe,M,1960-11-19,1.85,55.0,Marketing Assistant,Bucaramanga,Soltero,1362874,Bachillerato,3,6:49 AM,6:39 PM,Indefinido
Martina,M,1995-03-03,1.51,50.4,Payment Adjustment Coordinator,Soledad,Divorciado,1794554,Posgrado,7,6:21 AM,6:30 PM,Término Fijo
Sofia,F,1978-10-14,1.88,51.6,Director of Sales,Girón,Soltero,3919260,Posgrado,5,8:43 AM,10:37 PM,Término Fijo
